Id,y
50100,2.0258842
50101,2.043494
50102,1.7420139
50103,2.2813938
50104,1.7217274
50105,1.4912657
50106,2.0462866
50107,1.9779395
50108,1.9909192
50109,1.9182683
50110,1.3814315
50111,1.7304224
50112,1.8974822
50113,1.7897264
50114,2.0231786
50115,2.107537
50116,1.998482
50117,1.9086953
50118,2.0932083
50119,1.5273052
50120,2.1330554
50121,1.9518024
50122,1.3681043
50123,2.0424845
50124,1.6064624
50125,1.5746717
50126,1.8445529
50127,1.8652525
50128,1.6749216
50129,1.7221911
50130,2.095504
50131,1.8727976
50132,1.8099221
50133,2.003923
50134,1.9011163
50135,2.080566
50136,1.6748891
50137,1.6846797
50138,1.8864465
50139,1.7835714
50140,1.7843975
50141,2.2106478
50142,1.7185994
50143,1.770254
50144,1.6521112
50145,2.0214741
50146,1.9370153
50147,2.0373993
50148,2.0265205
50149,1.814099
50150,1.8119729
50151,1.7455518
50152,1.999887
50153,2.1592705
50154,1.3814794
50155,2.2148156
50156,2.189896
50157,1.656006
50158,1.6520613
50159,1.3841906
50160,1.6791782
50161,2.1429822
50162,4.050326
50163,2.0622134
50164,1.6822418
50165,1.658147
50166,1.6713914
50167,1.9390802
50168,1.5179818
50169,1.3792264
50170,1.6879737
50171,2.198386
50172,1.8002228
50173,2.191994
50174,1.791389
50175,1.3613055
50176,3.3164098
50177,2.124067
50178,2.0823023
50179,2.0629034
50180,2.1909585
50181,1.4010082
50182,2.0370114
50183,1.5513451
50184,2.0287323
50185,1.3758225
50186,2.0458045
50187,2.5310774
50188,2.1952267
50189,2.016694
50190,2.1920896
50191,2.9691892
50192,2.1886828
50193,3.2582705
50194,1.7841918
50195,1.7502481
50196,1.7811906
50197,1.8567494
50198,2.0568016
50199,2.02609
50200,1.7322444
50201,2.5813763
50202,1.4374881
50203,1.3959277
50204,1.5208918
50205,1.3791795
50206,2.4083638
50207,1.8771712
50208,1.6000726
50209,1.3869836
50210,1.775042
50211,1.4238309
50212,1.9282864
50213,1.9516925
50214,1.6354353
50215,1.6329222
50216,1.3735554
50217,1.60269
50218,1.9969656
50219,2.0270457
50220,5.928533
50221,2.2130253
50222,2.3574271
50223,2.049527
50224,1.3651109
50225,2.1896658
50226,1.6374233
50227,2.177163
50228,1.7108698
50229,2.418026
50230,1.6911708
50231,1.8709732
50232,2.1214194
50233,2.064395
50234,1.9758072
50235,1.5537875
50236,1.4819068
50237,1.9408176
50238,1.8184369
50239,2.0188231
50240,1.4000477
50241,1.3867167
50242,2.0922089
50243,2.0278738
50244,1.513877
50245,1.7110896
50246,2.007742
50247,1.5889038
50248,3.1618233
50249,2.139281
50250,2.0675018
50251,1.753171
50252,1.729564
50253,2.1583903
50254,2.0336304
50255,1.738985
50256,2.1204395
50257,1.8516084
50258,2.0203612
50259,1.6805433
50260,1.3800169
50261,1.7535739
50262,1.9133223
50263,1.538521
50264,1.4295597
50265,1.9574485
50266,1.7354076
50267,2.1812153
50268,1.7431036
50269,1.8814553
50270,2.1901367
50271,2.2144277
50272,2.1948962
50273,2.044311
50274,1.9948633
50275,1.6666753
50276,1.5483547
50277,2.045485
50278,1.6287774
50279,1.521423
50280,2.1894934
50281,1.5073884
50282,2.2118053
50283,2.052547
50284,1.9865232
50285,1.3774842
50286,1.9782873
50287,2.0655558
50288,2.1701152
50289,1.7389021
50290,2.1981492
50291,3.4001293
50292,1.9094561
50293,2.0571234
50294,1.9323426
50295,1.7633352
50296,2.1885445
50297,1.5320127
50298,1.9797604
50299,2.1812766
50300,1.9383813
50301,1.5938864
50302,2.1916173
50303,2.0743582
50304,1.9777937
50305,1.3786731
50306,1.3901498
50307,1.6931065
50308,1.833059
50309,1.586973
50310,2.1228912
50311,1.8925333
50312,2.0871282
50313,2.7215948
50314,1.5765195
50315,1.8084669
50316,1.7295592
50317,1.5179116
50318,1.9022189
50319,1.9263788
50320,1.979896
50321,2.0367968
50322,2.2211397
50323,1.6727041
50324,1.979066
50325,2.1857266
50326,2.0683913
50327,1.8973968
50328,1.9143741
50329,1.8866665
50330,1.9990867
50331,1.717986
50332,1.8225626
50333,1.5596606
50334,1.4245058
50335,1.6614486
50336,2.007178
50337,1.3814086
50338,2.0186079
50339,1.9495662
50340,1.6203266
50341,1.7258116
50342,2.0949554
50343,1.4535205
50344,2.082198
50345,1.909702
50346,1.4124134
50347,1.9941655
50348,1.8405819
50349,1.3923784
50350,2.1820924
50351,1.7703476
50352,1.7240282
