Id,y
50100,1.045526098619462
50101,2.5739014912119433
50102,3.052175249975659
50103,2.8574470062178894
50104,-0.43254182082642867
50105,0.685161617048905
50106,2.5287038036800586
50107,1.7318258676269886
50108,3.771621803185233
50109,1.7911952611988613
50110,6.41992967338671
50111,1.562087592177044
50112,2.4530022659246735
50113,1.9479074320430472
50114,0.9526947171687699
50115,1.6289541224534265
50116,1.2903114814008392
50117,3.1469687825940635
50118,2.46149815321199
50119,2.4237053260371524
50120,1.823483448340374
50121,2.9146534546003706
50122,5.747372904986074
50123,4.458790644453554
50124,4.5987001096649625
50125,2.53784901960207
50126,2.743076634037137
50127,1.8571061500718544
50128,3.9371537612910448
50129,0.07190606252451048
50130,2.391621537400571
50131,1.4647644580767534
50132,2.222178980035637
50133,2.6740667869110615
50134,2.561251799606969
50135,3.0716483271573276
50136,1.8677071161921235
50137,3.45721633889339
50138,2.2966525428700613
50139,2.310474351318538
50140,1.7931001207740096
50141,1.9083759260175406
50142,2.6929885525126793
50143,0.9531628467896187
50144,4.5356405737279335
50145,3.152291158220338
50146,2.178415963399539
50147,1.8121295934404296
50148,2.1128543383338045
50149,0.560960980265818
50150,4.42697447676907
50151,3.603400077188212
50152,2.1214418306298297
50153,1.0104328511794618
50154,-0.8603064853639553
50155,1.070438138306848
50156,2.04334937535253
50157,2.5177516438416925
50158,0.7921091357451746
50159,4.187814444878242
50160,2.022891914928473
50161,1.2378240631193023
50162,1.7785728840382622
50163,1.672567256626131
50164,0.04597337731999218
50165,3.600422899064226
50166,3.7495901477572353
50167,1.77433803978601
50168,2.792886650597206
50169,-2.32170283874641
50170,0.860989294256802
50171,2.6574481900787257
50172,3.1393412582715565
50173,2.5781493784585106
50174,3.21213757863875
50175,-2.603870479052268
50176,2.2341975182192493
50177,1.506342271601385
50178,1.6830995582248867
50179,1.7961173345373305
50180,1.2751379845255466
50181,3.025772446173894
50182,0.6619777538362259
50183,1.0833630120346922
50184,2.6297826777899758
50185,1.5019564221148194
50186,1.7299368416215175
50187,2.4851884641638704
50188,1.6136644049419617
50189,1.4249189316416875
50190,1.8665276468860097
50191,2.100630079169397
50192,2.3332942846313136
50193,2.0745631173898986
50194,3.7744661982214076
50195,-0.0555970520668323
50196,3.1158794622036474
50197,0.3162620968177947
50198,1.7230692591885068
50199,1.7387333526208903
50200,2.752558327011089
50201,2.3324155043079102
50202,-0.4990556670201616
50203,0.10053549227756786
50204,1.2335018431229612
50205,2.0706626413955633
50206,2.0759453439823456
50207,0.3197118704518569
50208,2.9093021990600842
50209,1.5320438693713014
50210,4.5168887023172655
50211,-0.8192141616776825
50212,1.0652846995627994
50213,1.7292093997306108
50214,2.837516916418069
50215,0.9230933212353505
50216,2.3905430525695763
50217,2.5304660045666427
50218,0.9119074071037887
50219,2.7567651760784613
50220,1.6187362622260768
50221,2.1042999600533037
50222,1.9102984339032512
50223,1.619252686883299
50224,3.6408267451528697
50225,3.8472382331611743
50226,4.433222284085009
50227,2.442018679052484
50228,2.593418454492766
50229,2.3291131466924297
50230,3.476792797390557
50231,1.3262330739039423
50232,1.6367839215171247
50233,1.1134291580869957
50234,1.981388543036911
50235,-0.29731214032819375
50236,3.6928008963843824
50237,2.3890139377763777
50238,1.5989372647925264
50239,1.0085041721779955
50240,1.9231057108093208
50241,-0.040807142222228254
50242,1.4278726505777648
50243,0.31283841267698653
50244,-0.07696943242124066
50245,5.127877662095518
50246,0.912823855546363
50247,2.497533879103441
50248,3.0345334314676853
50249,1.152197515110689
50250,0.621348749062842
50251,0.9938635547918164
50252,0.7604014151745366
50253,3.392901544483796
50254,2.7523333628274034
50255,2.88252677644131
50256,2.8981495905397714
50257,3.6483893328351757
50258,1.762498796621857
50259,0.9478741703906206
50260,4.1289738180337
50261,1.7779166068645222
50262,1.4101373799032033
50263,1.0040454939035177
50264,5.016920627285777
50265,1.5697748635353932
50266,1.6943197289227292
50267,2.2314281004555676
50268,1.1582579165199345
50269,2.633175398212808
50270,2.5968289220118543
50271,2.555539038466852
50272,1.9102152942979946
50273,1.3914965886116908
50274,2.5285737557858594
50275,1.1221199538162954
50276,0.5416132565585865
50277,2.439355941222569
50278,2.6156404712186125
50279,1.4518591581756424
50280,2.2550172083293165
50281,0.6352574293031719
50282,2.1696906899125024
50283,1.585411152922593
50284,3.536453499396581
50285,3.948949757848492
50286,3.327747679634639
50287,2.034986574067589
50288,2.497295495859957
50289,2.408949819468529
50290,1.870454355008652
50291,1.903120366617094
50292,2.044687916549663
50293,2.3180788574407956
50294,2.003707911799019
50295,3.5407928912013134
50296,2.1681127537978058
50297,3.3042647211730993
50298,1.3461638287662057
50299,0.39032350869344534
50300,1.2384108819705977
50301,0.529667356317886
50302,2.231869224528845
50303,2.6103083535423592
50304,2.58126524843355
50305,0.3036918569615277
50306,3.167714661651464
50307,1.6538869257025974
50308,3.1596221607144446
50309,2.934540654262737
50310,1.8320385186349033
50311,1.7123189075075675
50312,2.56173652220233
50313,2.247454460468223
50314,1.0042257888047086
50315,2.35834615341036
50316,1.1293595209923404
50317,1.354627855420862
50318,0.9534065361267634
50319,1.8984504043987653
50320,3.1603523900129042
50321,3.1419463546261914
50322,2.6712684599978758
50323,2.9012085333718067
50324,0.45189487671697504
50325,1.700697726203475
50326,2.851763035490504
50327,3.889080045810238
50328,1.2972466411615629
50329,2.5728261103926053
50330,2.6919658408279172
50331,-1.533201196916941
50332,1.2816191765849771
50333,5.052254318903159
50334,-0.8920450500186305
50335,5.1554897996198985
50336,-2.3201245193113285
50337,2.52987157515824
50338,1.960084764864152
50339,2.9262847025207295
50340,0.8123690223314477
50341,2.6480672492953836
50342,2.251510553369478
50343,2.4094077848384594
50344,1.50647703937213
50345,3.3012111308413763
50346,1.3436547132241414
50347,2.170450567030587
50348,1.1278393090453314
50349,5.968943800654349
50350,3.1181823313632955
50351,3.8964772091356794
50352,2.0108726848156158
50353,1.805305248136504
50354,1.2307823991694218
50355,2.2821511436196933
50356,1.556169375074216
50357,2.4417195015642084
50358,1.6150961110071549
50359,0.5986129900498187
50360,1.7940226334120108
50361,3.29301631546988
50362,2.3463654328011
50363,1.6854512430009123
50364,1.1955833548776966
50365,-0.3741661060604473
50366,1.768009409098743
50367,3.5746467008236413
50368,2.462041814486325
50369,1.3027201702044737
50370,1.4228838118514284
50371,2.801244770049738
50372,3.020805692139419
50373,1.1966187202463194
50374,2.4481760563816537
50375,2.3155827927124375
50376,3.3227913714291266
50377,2.0344248469677724
50378,2.6069092869362755
50379,2.223545773355542
50380,2.103079689801749
50381,3.0446252718519107
50382,2.2530681099655756
50383,1.5592611257267557
50384,1.0201730714561015
50385,1.3202279827720456
50386,1.2335990901737213
50387,1.611872176998928
50388,0.7440369341005018
50389,2.2788616748171027
50390,1.2967415956667556
50391,1.9150776068784086
50392,1.6380059174475057
50393,2.2321167545833123
50394,0.9222527966379923
50395,0.512542284694741
50396,2.065401007827401
50397,1.5381292137681324
50398,-0.5375304205306901
50399,1.6505353266857061
50400,2.90108089450858
50401,2.7843947367803765
50402,1.2846770139306887
50403,2.3090104513522163
50404,1.357311894065762
50405,1.902523045156772
50406,2.009362009511853
50407,1.3508285361058168
50408,2.4004411512755714
50409,3.4912834765005982
50410,1.6079876899040928
50411,1.7747734919292446
50412,2.2516843407425347
50413,1.5554599019096726
50414,1.2577673097293127
50415,1.3692957327111008
50416,0.9684988652137267
50417,2.741114899771708
50418,2.132131781667975
50419,2.979281620646088
50420,0.8415058870415313
50421,2.204821511569313
50422,2.0516458509468354
50423,1.6809434702866088
50424,2.7121750221052427
50425,2.097844137591492
50426,0.674536991268166
50427,1.8929941806770656
50428,1.8714552599222687
50429,3.0876643974564764
50430,1.2872021979962498
50431,3.9396005419180673
50432,1.7867706723884065
50433,0.6534666612425084
50434,0.756151662558497
50435,1.8285992579655002
50436,0.9337213147735255
50437,2.232588773860062
50438,0.4156889602641334
50439,2.0005725190556025
50440,2.3498425004783643
50441,2.412559408271428
50442,2.2440603106286927
50443,2.8091722976149582
50444,2.6043414695830895
50445,1.8932602590930314
50446,2.4725584835000873
50447,3.3316578647229336
50448,1.4754421955161006
50449,1.6651563438894066
50450,2.1548088786932094
50451,2.104759721349884
50452,1.390673337813325
50453,2.61134347879084
50454,3.1229456527885695
50455,1.5841727320611478
50456,1.7159380712889698
50457,2.644637627738395
50458,2.0530595805676053
50459,2.025973395807828
50460,2.928971645705899
50461,1.8664353810945882
50462,2.432782457944505
50463,2.5242418994084868
50464,4.091922483891052
50465,2.282101563595456
50466,2.296606611185742
50467,0.8674575675370877
50468,2.032389663746604
50469,1.3422795593196442
50470,5.926097595439503
50471,1.075577748251844
50472,1.8113059559394156
50473,3.2417193521874883
50474,0.927778260289841
50475,-0.2199244258977715
50476,1.584148197382556
50477,2.7123342554630776
50478,2.355402889135834
50479,2.290106627502632
50480,1.3252528898672153
50481,1.9200889475892406
50482,2.5010456830832073
50483,1.1200254226921311
50484,3.281854461529397
50485,-1.2045819175209105
50486,4.104404782193716
50487,2.205080838267148
50488,2.0700967574515485
50489,2.085465196320015
50490,3.773939430702789
50491,1.2632759188333031
50492,2.636501867233842
50493,1.3514723141436589
50494,1.733034121255677
50495,2.6413019150718564
50496,0.9720351399920235
50497,1.6003362432126422
50498,1.6548915386349226
50499,-0.1213288513625157
50500,1.1897751917321897
50501,-3.3021099918505823
50502,2.873033969164911
50503,2.48531196124487
50504,2.8287626999729727
50505,0.14540649396010807
50506,1.374306006224989
50507,2.534708678139479
50508,3.2949509070821037
50509,4.933898167541383
50510,2.0084396301644207
50511,2.5744656430707487
50512,3.3431589368408847
50513,2.0600059867695752
50514,2.596467952765586
50515,2.5010630002320586
50516,1.7827085406386356
50517,1.7339076169337428
50518,2.6288928596011165
50519,0.2386684450390264
50520,-0.04411586644049281
50521,1.9772856211167409
50522,2.0448131118608597
50523,1.3135332626268414
50524,1.921884021621494
50525,3.6369976992275794
50526,0.3744976056957854
50527,0.49692402805876745
50528,4.478487504827978
50529,1.1498674563100004
50530,1.5404523489590103
50531,0.3520455825272064
50532,3.0394850537491385
50533,1.4754540271223804
50534,1.9166880550765741
50535,4.582065423199513
50536,1.8807437178048216
50537,2.830499554887356
50538,2.6333888041135802
50539,1.5157240015109594
50540,2.033443912442641
50541,1.728189036900946
50542,2.0513862672059084
50543,2.2956079132419984
50544,2.408713722203854
50545,-0.5052407846188287
50546,2.2085603860752347
50547,-2.5662899008045668
50548,3.348095289463342
50549,1.9045358347851695
50550,1.8474742801977617
50551,1.8548067097905423
50552,2.7905364148149716
50553,0.5695814355732576
50554,1.9309023117598012
50555,2.3617055713703325
50556,-0.5559592212423019
50557,1.8035498170755353
50558,7.3260563933488285
50559,1.6558736389497501
50560,1.3152088791637215
50561,2.001330991286223
50562,2.1269798298766305
50563,1.6043699700684457
50564,3.5002166345716663
50565,1.3452465474462485
50566,1.8562833435823354
50567,1.420595764912705
50568,2.910980739628691
50569,1.9749816452658298
50570,0.6776302996912835
50571,1.855567683655151
50572,1.388758516151975
50573,0.5404617661216009
50574,1.5327420781393535
50575,5.731871687204919
50576,3.789805190608203
50577,0.5995394913831942
50578,1.6189194142049372
50579,-0.5372327947945688
50580,4.557272642565184
50581,1.9120865822829687
50582,1.509556150320356
50583,1.382677140115776
50584,1.308128714809293
50585,-0.4441874414342166
50586,1.2439327506512934
50587,-0.6370503665587655
50588,2.006908179352267
50589,1.4810888877390234
50590,2.351470518404078
50591,1.6848999895618801
50592,2.2106556522432164
50593,2.2775581984937943
50594,2.581939838035133
50595,5.269257081297973
50596,3.07067906495577
50597,0.6931376064986816
50598,1.8770526792338305
50599,1.5387856706876226
50600,2.0766006824070242
50601,1.3889891738241067
50602,1.9641718566232498
50603,2.9307728102146458
50604,-0.08759152834135664
50605,3.657213123356363
50606,1.8177614990551159
50607,2.627829771425186
50608,2.1325640240570203
50609,2.6857564037891652
50610,2.029168029531301
50611,1.2305354013225043
50612,3.1927457401854125
50613,2.3970816675215056
50614,2.0629676376593293
50615,2.2460368363608625
50616,1.6555035104870823
50617,1.4824414331181277
50618,1.6362602220086377
50619,1.7670830148493282
50620,2.368191803265274
50621,-0.9125939424305787
50622,3.755489040333844
50623,2.804525067876856
50624,2.3568877460463113
50625,0.0938048919496155
50626,2.2296692438707946
50627,-0.12446807853049124
50628,-0.6715164261259754
50629,1.4461569541821397
50630,2.6028360552169296
50631,0.8926881479917728
50632,2.3741767375140514
50633,1.8874051462638899
50634,2.6952782090206364
50635,2.6697676533789627
50636,1.423120395111164
50637,2.918467598632655
50638,0.8005218400569727
50639,3.305655736235155
50640,1.0884900778309279
50641,0.4267486701919938
50642,1.0901779953390407
50643,-0.4141987604384765
50644,3.3325843661135384
50645,2.1560112883746556
50646,2.393044204811224
50647,2.6174356482127594
50648,0.9509923725084981
50649,2.9875721531028296
50650,2.5981329676318174
50651,2.6429176615941863
50652,2.1622352092669237
50653,3.188501282980894
50654,1.7783593698441675
50655,1.8043576877121903
50656,3.0360083482819986
50657,0.663073001177136
50658,2.356480475126324
50659,1.838319098009699
50660,2.145827915046035
50661,3.093131944920202
50662,2.136850523486935
50663,2.434116945513411
50664,1.7281234278856026
50665,1.7536581658185884
50666,0.9790794023987206
50667,2.0835788771379256
50668,-0.7267375314454569
50669,1.6560814360954614
50670,-0.9182146721080215
50671,0.37248866691409166
50672,2.2175022513467084
50673,0.6981985685821399
50674,0.4465781406042346
50675,1.4058941660872457
50676,2.3366651831871597
50677,3.4280721471253113
50678,0.9826618800339191
50679,0.5065187719256223
50680,1.4909582496341718
50681,2.0938466428501146
50682,7.99271321344637
50683,1.554902995284714
50684,3.220836877390171
50685,2.6786117505733675
50686,2.3860696165972373
50687,1.606239279669744
50688,2.6001262751806746
50689,3.678017876509955
50690,1.2201446896386448
50691,2.1716435614842373
50692,-0.9301147875920877
50693,3.152160510972191
50694,1.1078588871033621
50695,2.4402056945015738
50696,1.3662263901228333
50697,3.090935602524781
50698,1.7574349614124036
50699,2.836490332354806
50700,-0.4434157555291307
50701,1.9336362920810977
