Id,y
50100,2.2614737
50101,2.0627608
50102,2.0333123
50103,2.3886795
50104,1.8286061
50105,1.8031976
50106,2.1954424
50107,2.072294
50108,2.1600685
50109,2.0586815
50110,1.1971895
50111,1.9873221
50112,1.8679231
50113,1.7874169
50114,2.2044885
50115,2.3961344
50116,1.9699814
50117,2.132918
50118,2.2943275
50119,1.7744741
50120,2.3859751
50121,2.1401193
50122,1.4282836
50123,2.053377
50124,1.6191053
50125,1.5998975
50126,1.9293926
50127,1.807996
50128,1.7292857
50129,1.7683054
50130,2.288261
50131,1.580369
50132,2.0653234
50133,2.3023489
50134,1.9603415
50135,2.2707098
50136,1.8602808
50137,1.9661303
50138,2.1474643
50139,2.0686693
50140,2.0957432
50141,2.2002604
50142,1.6737828
50143,1.9623115
50144,2.0503116
50145,2.0677102
50146,2.052958
50147,2.0618215
50148,2.000435
50149,1.725086
50150,1.7882216
50151,1.8191212
50152,2.204249
50153,2.3711479
50154,1.2273664
50155,2.3193932
50156,2.4085534
50157,1.8115473
50158,2.1030617
50159,1.5740583
50160,1.5639102
50161,2.154024
50162,2.3748171
50163,2.1736
50164,2.102274
50165,1.7457399
50166,1.9444551
50167,1.9789634
50168,1.4698462
50169,1.2873518
50170,1.9725437
50171,2.3326411
50172,2.0928385
50173,2.2510476
50174,2.1310048
50175,1.219763
50176,2.3790717
50177,2.2503843
50178,2.3347058
50179,2.0707083
50180,2.2449667
50181,1.8271176
50182,1.9795189
50183,1.4479811
50184,2.1888149
50185,1.2429702
50186,1.9780332
50187,2.4681292
50188,2.138106
50189,2.0471752
50190,2.2873073
50191,2.3951006
50192,2.3369586
50193,2.3504815
50194,2.0652163
50195,1.8879142
50196,2.0463417
50197,2.0148263
50198,2.1319842
50199,2.0196655
50200,1.9500093
50201,2.3745446
50202,1.5891998
50203,1.3891549
50204,1.5112574
50205,1.4326521
50206,2.2891831
50207,2.136294
50208,1.7647089
50209,1.3066748
50210,2.0749588
50211,1.8203151
50212,1.9995004
50213,2.3043754
50214,1.9236224
50215,2.1061792
50216,1.5523132
50217,1.7216747
50218,2.2381763
50219,2.1806538
50220,2.3375676
50221,2.2370486
50222,2.2791348
50223,2.213883
50224,0.8479899
50225,2.202457
50226,1.9674517
50227,2.1412559
50228,1.9841375
50229,2.0305793
50230,1.8828428
50231,1.938267
50232,2.39682
50233,2.2845685
50234,2.1474586
50235,1.876502
50236,1.8437505
50237,2.0451174
50238,2.052386
50239,2.0189369
50240,1.2976377
50241,1.5235535
50242,2.1981165
50243,1.9362681
50244,1.5969164
50245,1.8690645
50246,2.1894014
50247,1.7540681
50248,2.3485796
50249,2.2052832
50250,2.2659779
50251,1.9226131
50252,1.9336253
50253,2.1101186
50254,2.3336136
50255,2.019144
50256,2.3192754
50257,1.7624481
50258,2.0416508
50259,1.8063512
50260,1.4307283
50261,2.011367
50262,2.0801983
50263,1.8887975
50264,1.0952331
50265,2.0971987
50266,1.895547
50267,2.4510632
50268,1.7831849
50269,1.980988
50270,2.2134886
50271,2.0932481
50272,2.4526474
50273,2.170228
50274,2.1216056
50275,1.9932615
50276,2.066112
50277,2.2073011
50278,2.1243792
50279,1.3203591
50280,2.310059
50281,1.2267184
50282,2.4228275
50283,2.2300038
50284,2.001097
50285,1.3294138
50286,2.0531874
50287,2.1248446
50288,2.3422227
50289,2.0388615
50290,2.3073509
50291,2.354687
50292,2.104519
50293,2.056012
50294,2.2136657
50295,1.9285189
50296,2.1404214
50297,1.807487
50298,1.9775032
50299,2.2940872
50300,1.9561642
50301,1.5467199
50302,2.2133162
50303,2.260196
50304,2.1496274
50305,0.44165158
50306,1.6979125
50307,2.009804
50308,1.8311213
50309,1.9548297
50310,2.1825914
50311,2.236789
50312,2.1121268
50313,2.335827
50314,1.5391836
50315,1.8140745
50316,1.7524474
50317,1.6528065
50318,2.0586798
50319,2.0343132
50320,2.0669396
50321,2.2845564
50322,2.313065
50323,1.8329179
50324,2.0985656
50325,2.2872856
50326,2.2060275
50327,2.0303013
50328,2.0844276
50329,2.1010435
50330,2.0849445
50331,1.8350854
50332,2.0782318
50333,1.6619717
50334,1.4614381
50335,1.459718
50336,1.9933008
50337,1.1991309
50338,1.9730363
50339,2.1420436
50340,1.8503704
50341,1.9230617
50342,2.1972644
50343,1.4074217
50344,2.2724307
50345,1.99252
50346,1.9037889
50347,2.2321239
50348,1.952599
50349,1.2794378
50350,2.1926012
50351,1.7645185
50352,1.9095082
50353,2.0782638
50354,2.0547214
50355,1.8635943
50356,2.3889124
50357,2.3771698
50358,2.2351053
50359,2.0668068
50360,2.1604836
50361,2.245766
50362,1.9614122
50363,1.5570621
50364,1.9966091
50365,1.1868672
50366,2.3061404
50367,2.0192895
50368,1.970515
50369,2.2471862
50370,2.2286031
50371,2.2569537
50372,2.2774103
50373,1.9603531
50374,2.0989506
50375,1.6918178
50376,2.2477205
50377,1.5914922
50378,2.353991
50379,1.9651599
50380,2.091251
50381,1.2701968
50382,2.335297
50383,2.068611
50384,2.2336762
50385,1.668734
50386,1.6187267
50387,2.0275218
50388,2.076985
50389,2.4367886
50390,2.0142887
50391,2.3889468
50392,2.0865371
50393,2.2007854
50394,1.8196024
50395,1.5258788
50396,2.1612241
50397,1.9826177
50398,1.7457044
50399,2.3594384
50400,1.9012036
50401,1.5157073
50402,1.9711354
50403,2.4325027
50404,2.0588202
50405,2.3574789
50406,2.31612
50407,2.1833901
50408,2.3228683
50409,1.3778737
50410,2.0972981
50411,2.1038127
50412,2.1949697
50413,2.0604935
50414,2.0332518
50415,1.831608
50416,1.7672871
50417,2.0227432
50418,2.2172027
50419,2.1605844
50420,1.9983666
50421,2.249211
50422,2.1738427
50423,2.3793995
50424,1.7896953
50425,1.9987171
50426,1.4159031
50427,2.235254
50428,2.1264927
50429,2.2450807
50430,2.1900778
50431,2.167641
50432,1.6848147
50433,1.6892015
50434,1.8908367
50435,2.350187
50436,1.8106049
50437,2.1022332
50438,1.2687918
50439,2.152864
50440,1.2024602
50441,2.3966875
50442,2.2590194
50443,1.9412425
50444,1.971457
50445,1.461131
50446,1.8988237
50447,1.5151303
50448,1.2850158
50449,2.4107096
50450,2.1649115
50451,2.2226794
50452,1.9435729
50453,2.3670046
50454,2.2752898
50455,1.9557617
50456,1.8041642
50457,1.9711397
50458,1.2210134
50459,1.9619585
50460,2.1912441
50461,2.0958943
50462,2.2864714
50463,1.9593686
50464,1.2953216
50465,1.7378639
50466,1.2864258
50467,2.172344
50468,2.3754468
50469,1.9439245
50470,1.2203196
50471,1.9601593
50472,1.479594
50473,2.0741794
50474,1.8156457
50475,1.4271665
50476,1.9745736
50477,2.25742
50478,2.2326474
50479,2.3354955
50480,1.9927081
50481,2.2491505
50482,2.3096387
50483,2.2786415
50484,0.9512763
50485,1.4753621
50486,1.9513876
50487,2.097928
50488,2.166934
50489,2.3341362
50490,1.8498399
50491,2.2690535
50492,2.3119562
50493,2.1656344
50494,2.0551517
50495,1.7779741
50496,1.7367407
50497,1.9831481
50498,2.3998787
50499,1.801282
50500,1.2081043
50501,1.3808842
50502,1.2029529
50503,1.8946246
50504,1.45979
50505,1.9030144
50506,2.0282896
50507,2.015319
50508,2.135863
50509,1.5306966
50510,2.2960033
50511,1.6207583
50512,2.1811466
50513,2.4029443
50514,2.1156163
50515,1.823751
50516,1.7050552
50517,2.301382
50518,1.5277513
50519,1.2852236
50520,2.0199378
50521,2.281187
50522,1.9108279
50523,2.2166922
50524,2.3473165
50525,1.4678319
50526,1.7000034
50527,1.8457752
50528,1.4193358
50529,1.7434735
50530,2.157105
50531,1.6689768
50532,2.1267114
50533,2.1512995
50534,1.842278
50535,2.0462039
50536,2.220145
50537,2.2140813
50538,2.2597647
50539,2.1897137
50540,2.3861918
50541,2.039116
50542,2.2760644
50543,1.5733355
50544,2.0110726
50545,2.2929122
50546,2.1378858
50547,1.9029522
50548,2.2965996
50549,2.143823
50550,1.7234491
50551,1.8077248
50552,2.3129227
50553,1.7346957
50554,1.7852855
50555,2.2979772
50556,0.47323442
50557,2.2842162
50558,1.5137198
50559,2.0888867
50560,2.1030269
50561,2.1473067
50562,1.7629263
50563,2.3128035
50564,2.024673
50565,2.3280923
50566,2.1066463
50567,2.2663217
50568,1.352097
50569,2.0077927
50570,1.5146222
50571,2.4027886
50572,2.0638158
50573,1.770278
50574,2.1096635
50575,1.6980083
50576,1.6570433
50577,2.1903129
50578,2.210392
50579,1.8899205
50580,1.3388956
50581,2.0342016
50582,2.073389
50583,2.2475586
50584,1.7920663
50585,1.406203
50586,2.1170397
50587,1.7723265
50588,2.0660589
50589,2.286192
50590,2.1598067
50591,2.3358517
50592,2.3642464
50593,2.3414402
50594,2.2927277
50595,1.8137095
50596,2.0339077
50597,1.7906344
50598,1.2672025
50599,2.198212
50600,1.9541454
50601,2.120693
50602,2.1382403
50603,1.44421
50604,1.8010247
50605,1.9446487
50606,2.1877856
50607,2.227902
50608,2.141334
50609,2.1583717
50610,2.3719263
50611,1.9133542
50612,1.5943503
50613,2.1707325
50614,2.0453558
