Id,y
50100,2.04127
50101,2.0777957
50102,1.660666
50103,2.2132578
50104,1.6451483
50105,1.5306494
50106,2.1015034
50107,1.9920108
50108,1.9712431
50109,1.8708513
50110,1.5004663
50111,1.65375
50112,1.8977139
50113,1.68875
50114,2.0739415
50115,2.12315
50116,1.9871299
50117,1.8342786
50118,2.119513
50119,1.5668771
50120,2.136593
50121,1.9207566
50122,1.461593
50123,2.0628977
50124,1.5865669
50125,1.5673827
50126,1.7660198
50127,1.8025863
50128,1.6134825
50129,1.6486622
50130,2.1269066
50131,1.7763667
50132,1.7195079
50133,2.010785
50134,1.8453455
50135,2.1210325
50136,1.6236873
50137,1.6191704
50138,1.8160081
50139,1.7278864
50140,1.7274613
50141,2.1958618
50142,1.6412503
50143,1.6757917
50144,1.6150266
50145,2.0599785
50146,1.9217095
50147,2.059142
50148,2.0485356
50149,1.7320483
50150,1.7389901
50151,1.6611651
50152,2.0068057
50153,2.143371
50154,1.4618217
50155,2.1683426
50156,2.1745756
50157,1.6077511
50158,1.6168199
50159,1.475508
50160,1.6205089
50161,2.1500258
50162,2.4468775
50163,2.095357
50164,1.6267292
50165,1.6278441
50166,1.6262684
50167,1.9112816
50168,1.56284
50169,1.4760824
50170,1.648977
50171,2.1894457
50172,1.7785745
50173,2.1628509
50174,1.802206
50175,1.4646714
50176,2.3488598
50177,2.147984
50178,2.1130178
50179,2.099442
50180,2.184475
50181,1.4945381
50182,2.0735953
50183,1.5510218
50184,2.0680618
50185,1.4521437
50186,2.0903273
50187,2.2430875
50188,2.188906
50189,2.053914
50190,2.1821227
50191,2.2861164
50192,2.1785672
50193,2.342599
50194,1.7013236
50195,1.6623406
50196,1.7075857
50197,1.7994504
50198,2.0990293
50199,2.0598657
50200,1.6571571
50201,2.2621052
50202,1.5170684
50203,1.4826217
50204,1.5611424
50205,1.4642797
50206,2.2450194
50207,1.8512852
50208,1.5836034
50209,1.482381
50210,1.6879845
50211,1.5286586
50212,1.874428
50213,1.9273586
50214,1.622228
50215,1.6208353
50216,1.4660637
50217,1.5924852
50218,2.0305924
50219,2.0732906
50220,2.5992267
50221,2.1880357
50222,2.2180254
50223,2.0802624
50224,1.4348817
50225,2.1591625
50226,1.6092539
50227,2.1415658
50228,1.6407416
50229,2.2288272
50230,1.6370114
50231,1.796289
50232,2.128337
50233,2.096062
50234,2.0036917
50235,1.6006174
50236,1.5227134
50237,1.9048121
50238,1.7558694
50239,2.0340066
50240,1.5081091
50241,1.4737078
50242,2.122418
50243,2.0224006
50244,1.5589417
50245,1.6453972
50246,2.0241632
50247,1.5956591
50248,2.3190048
50249,2.1425893
50250,2.1033237
50251,1.6818137
50252,1.6418836
50253,2.1467319
50254,2.0920827
50255,1.6752231
50256,2.1280842
50257,1.764569
50258,2.0247316
50259,1.6293097
50260,1.4674687
50261,1.6641754
50262,1.8500307
50263,1.5509539
50264,1.5267204
50265,1.9262946
50266,1.6648082
50267,2.155395
50268,1.6659043
50269,1.7976716
50270,2.1620724
50271,2.1600437
50272,2.191798
50273,2.067929
50274,2.005389
50275,1.6085799
50276,1.5864992
50277,2.071429
50278,1.5966539
50279,1.5480688
50280,2.1599936
50281,1.5512078
50282,2.1718543
50283,2.0842283
50284,1.9797959
50285,1.4632773
50286,1.9589925
50287,2.1173964
50288,2.1457655
50289,1.6647949
50290,2.15311
50291,2.3671863
50292,1.8301568
50293,2.0978045
50294,1.9029062
50295,1.6747571
50296,2.1758573
50297,1.5564407
50298,1.9609127
50299,2.143378
50300,1.9179277
50301,1.5676916
50302,2.187005
50303,2.1062138
50304,1.9777293
50305,1.469904
50306,1.480396
50307,1.6410091
50308,1.777241
50309,1.5745046
50310,2.1429636
50311,1.8212247
50312,2.1172469
50313,2.2705266
50314,1.5834513
50315,1.7783122
50316,1.6578586
50317,1.6124601
50318,1.833817
50319,1.8675406
50320,1.9630749
50321,2.0615602
50322,2.217366
50323,1.6177135
50324,2.0000076
50325,2.1500392
50326,2.103613
50327,1.8550746
50328,1.9234934
50329,1.8565831
