Id,y
50100,1.2594795
50101,1.5479112
50102,1.3001251
50103,1.9234521
50104,1.8471296
50105,1.796298
50106,1.7794249
50107,1.5576718
50108,1.5976713
50109,1.6434443
50110,1.4997749
50111,0.782478
50112,1.0456793
50113,1.2224789
50114,0.96851367
50115,1.1801846
50116,0.85273606
50117,0.24685134
50118,3.4825714
50119,2.32572
50120,0.50929415
50121,3.4994338
50122,1.2858665
50123,1.0238981
50124,1.4483058
50125,1.0058193
50126,2.4319994
50127,1.8624935
50128,2.0321193
50129,1.8546438
50130,2.7193987
50131,1.5525267
50132,0.117207795
50133,1.3287311
50134,3.0862405
50135,1.2083027
50136,2.362522
50137,1.6421354
50138,1.4693103
50139,1.6219218
50140,1.706991
50141,2.8406727
50142,1.584476
50143,2.6983469
50144,0.32866073
50145,0.9792663
50146,0.9416054
50147,1.8585596
50148,1.2998075
50149,1.836432
50150,1.8719254
50151,1.559948
50152,1.4790051
50153,3.3798554
50154,3.5809472
50155,1.6873701
50156,1.8038478
50157,1.3111467
50158,1.5355184
50159,2.2709136
50160,2.0002959
50161,1.567189
50162,1.0601985
50163,0.83027
50164,1.0006216
50165,0.91244954
50166,2.1037393
50167,1.046849
50168,1.8265188
50169,0.9677554
50170,1.0480194
50171,2.035048
50172,0.9567408
50173,2.9848506
50174,2.817712
50175,1.4891057
50176,1.474257
50177,2.5304291
50178,1.5177279
50179,0.5030397
50180,1.2864509
50181,0.9731706
50182,2.1445613
50183,1.8642387
50184,2.5161438
50185,3.19219
50186,2.6081378
50187,2.5936143
50188,1.7890592
50189,1.7050064
50190,1.7419565
50191,2.3681624
50192,1.1610863
50193,1.7916775
50194,2.439121
50195,1.2881808
50196,2.157766
50197,0.5298527
50198,0.98889196
50199,0.5360493
50200,1.9191124
50201,2.481161
50202,1.7102897
50203,1.3871307
50204,0.81471515
50205,1.0983884
50206,0.8568171
50207,1.8239937
50208,1.3460629
50209,0.6540739
50210,1.798563
50211,0.69326717
50212,2.6587157
50213,1.4759462
50214,2.293391
50215,1.1309867
50216,1.0322394
50217,1.147907
50218,0.25549424
50219,1.7768786
50220,2.1473777
50221,2.0257008
50222,1.3653128
50223,1.3896139
50224,1.4056418
50225,0.9114926
50226,0.17274019
50227,1.5123041
50228,2.275919
50229,3.5637581
50230,1.8895023
50231,1.6789114
50232,0.85451734
50233,2.4451344
50234,1.92542
50235,0.52680403
50236,1.8641539
50237,1.081546
50238,2.0259178
50239,2.3546836
50240,1.49593
50241,2.1542318
50242,0.8372058
50243,2.3003554
50244,2.8090103
50245,1.0197406
50246,1.4005775
50247,1.6190531
50248,2.2262785
50249,1.3600559
50250,1.0796897
50251,0.97399455
50252,0.7727739
50253,0.7288928
50254,3.4522822
50255,0.8210361
50256,1.034893
50257,0.7415151
50258,1.8528509
50259,0.09989225
50260,1.5374725
50261,0.36809346
50262,1.1396756
50263,0.55113614
50264,1.182724
50265,1.4311936
50266,0.8040071
50267,0.9565866
50268,1.2754912
50269,1.2300138
50270,0.7658648
50271,0.8523669
50272,1.8199027
50273,2.160156
50274,2.07522
50275,1.547883
50276,1.4889369
50277,0.30814573
50278,0.61276895
