Id,y
50100,2.004745
50101,2.0195675
50102,1.768079
50103,2.271623
50104,1.7281278
50105,1.497655
50106,2.0114143
50107,1.9975823
50108,1.9393947
50109,1.8931075
50110,1.274777
50111,1.7300102
50112,1.8722897
50113,1.8020551
50114,2.0038283
50115,2.1316495
50116,1.9567493
50117,1.8617733
50118,2.0953503
50119,1.5318744
50120,2.1338205
50121,1.9126072
50122,1.3852016
50123,2.027485
50124,1.6280779
50125,1.6584265
50126,1.8076192
50127,1.8639638
50128,1.7076828
50129,1.7163287
50130,2.1225705
50131,1.8568414
50132,1.8284904
50133,1.9767958
50134,1.8719145
50135,2.062982
50136,1.6654848
50137,1.6759033
50138,1.8417943
50139,1.8042325
50140,1.7813779
50141,2.1906073
50142,1.7052639
50143,1.7772938
50144,1.6587646
50145,2.0224164
50146,1.8907037
50147,2.0448725
50148,2.0015125
50149,1.8132229
50150,1.7836452
50151,1.7735424
50152,1.960428
50153,2.1407628
50154,1.2847177
50155,2.1754804
50156,2.2036076
50157,1.6525744
50158,1.6439154
50159,1.2789726
50160,1.6561862
50161,2.130696
50162,3.7687328
50163,1.9905232
50164,1.681592
50165,1.6754373
50166,1.6716329
50167,1.9002262
50168,1.531836
50169,1.291932
50170,1.7085581
50171,2.568652
50172,1.8290031
50173,2.2039852
50174,1.7777138
50175,1.3892959
50176,3.1888404
50177,2.129306
50178,2.079624
50179,2.0616136
50180,2.2195168
50181,1.4170411
50182,1.9999582
50183,1.5471365
50184,2.0107572
50185,1.2866398
50186,2.0515983
50187,2.3879802
50188,2.2216742
50189,1.9922613
50190,2.22912
50191,2.7607646
50192,2.200189
50193,3.3745403
50194,1.8138837
50195,1.7606863
50196,1.770645
50197,1.8473997
50198,2.066844
50199,1.9865959
50200,1.7640172
50201,2.5105426
50202,1.4612849
50203,1.3885503
50204,1.5414932
50205,1.273078
50206,2.4568172
50207,1.8712049
50208,1.6473972
50209,1.2910885
50210,1.7898754
50211,1.4723389
50212,1.9015803
50213,1.9288077
50214,1.6280097
50215,1.6831926
50216,1.4177186
50217,1.651602
50218,2.0426135
50219,2.0535169
50220,5.2062306
50221,2.2062354
50222,2.2592447
50223,2.0497546
50224,1.4608386
50225,2.1570563
50226,1.5885682
50227,2.1540134
50228,1.7359443
50229,2.5833952
50230,1.7040297
50231,1.8554199
50232,2.1363792
50233,2.0474048
50234,1.9474995
50235,1.5723263
50236,1.523804
50237,1.9192245
50238,1.8115556
50239,1.9840791
50240,1.431675
50241,1.278888
50242,2.1016748
50243,1.9834838
50244,1.5288359
50245,1.7282205
50246,1.9891666
50247,1.5787915
50248,2.8057303
50249,2.1384778
50250,2.0713792
50251,1.7682327
50252,1.7487537
50253,2.143911
50254,2.0624702
50255,1.7397217
50256,2.1228778
50257,1.8134269
50258,1.9969968
50259,1.6859822
50260,1.3314781
50261,1.7550118
50262,1.8440944
50263,1.5440638
50264,1.468581
50265,1.9593594
50266,1.7450936
50267,2.1652133
50268,1.7711169
50269,1.8542864
50270,2.1513526
50271,2.1665447
50272,2.2913756
50273,2.0524127
50274,1.9778533
50275,1.6843588
50276,1.5555427
50277,2.023519
50278,1.6168272
50279,1.5638882
50280,2.1470025
50281,1.5529352
50282,2.1720216
50283,2.0447237
50284,1.9539583
50285,1.2980868
50286,1.9460003
50287,2.0663416
50288,2.1534345
50289,1.7581445
50290,2.188647
50291,3.6480482
50292,1.8391227
50293,2.0697303
50294,1.9042027
50295,1.7734877
50296,2.218415
50297,1.582506
50298,1.9299865
50299,2.1597886
50300,1.9044647
