Id,y
50100,1.7822144
50101,1.7834535
50102,1.7521744
50103,2.7351108
50104,1.7499698
50105,1.542202
50106,1.7877448
50107,1.7663828
50108,1.7618229
50109,1.7480513
50110,1.2874337
50111,1.7512572
50112,1.7461313
50113,1.7448218
50114,1.7739947
50115,1.89644
50116,1.7648017
50117,1.743837
50118,1.8606173
50119,1.5963628
50120,2.0233717
50121,1.751693
50122,1.3621104
50123,1.7891121
50124,1.6884514
50125,1.684688
50126,1.7437086
50127,1.7448913
50128,1.7447962
50129,1.7505933
50130,1.9144632
50131,1.7430755
50132,1.7430418
50133,1.7690904
50134,1.7446408
50135,1.7864103
50136,1.6694256
50137,1.7121549
50138,1.7413846
50139,1.744221
50140,1.7435902
50141,2.303773
50142,1.7336513
50143,1.7514863
50144,1.7073739
50145,1.7803296
50146,1.7456716
50147,1.8035265
50148,1.7724928
50149,1.743475
50150,1.7446836
50151,1.75192
50152,1.7655243
50153,2.075222
50154,1.279344
50155,2.274696
50156,2.6895585
50157,1.6866345
50158,1.6733725
50159,1.2713448
50160,1.7020729
50161,2.0007668
50162,5.4425974
50163,1.775638
50164,1.7138404
50165,1.7039118
50166,1.7319099
50167,1.748365
50168,1.6131778
50169,1.2856588
50170,1.7332714
50171,3.2450037
50172,1.7442054
50173,2.2290995
50174,1.7450306
50175,1.3607715
50176,4.530718
50177,2.023191
50178,1.8625151
50179,1.7954481
50180,2.5498745
50181,1.3864243
50182,1.781217
50183,1.6514096
50184,1.7847955
50185,1.2825444
50186,1.7859389
50187,3.0664418
50188,2.604023
50189,1.7774422
50190,2.5838544
50191,3.9198616
50192,2.5280852
50193,4.8642507
50194,1.7445021
50195,1.7521188
50196,1.7459615
50197,1.7414045
50198,1.8014768
50199,1.7916213
50200,1.7511945
50201,3.5041625
50202,1.475745
50203,1.3678076
50204,1.6313232
50205,1.2699091
50206,3.2143579
50207,1.7415707
50208,1.6799135
50209,1.2709383
50210,1.7440678
50211,1.4823117
50212,1.7479254
50213,1.7496822
50214,1.6960952
50215,1.7148459
50216,1.3782388
50217,1.6925569
50218,1.7825276
50219,1.7960798
50220,8.489846
50221,2.418479
50222,2.7531943
50223,1.7964896
50224,1.4063733
50225,2.14578
50226,1.6726755
50227,2.0495126
50228,1.7512788
50229,3.6422975
50230,1.7206576
50231,1.7414355
50232,1.923958
50233,1.793989
50234,1.7596922
50235,1.6552917
50236,1.5914108
50237,1.7490904
50238,1.7435656
50239,1.7769879
50240,1.4348341
50241,1.2704575
50242,1.8492018
50243,1.7705684
50244,1.6106045
50245,1.7509596
50246,1.7652535
50247,1.6596526
50248,3.9359796
50249,1.9619266
50250,1.8016554
50251,1.7490108
50252,1.7510431
50253,2.0470119
50254,1.7971227
50255,1.7492253
50256,1.8633567
50257,1.7430533
50258,1.7764018
50259,1.7302626
50260,1.3133664
50261,1.7498994
50262,1.7417208
50263,1.6259912
50264,1.4555584
50265,1.7498251
50266,1.7507685
50267,2.0439026
50268,1.7495978
50269,1.7430718
50270,2.1029067
50271,2.2906053
50272,2.8040254
50273,1.7947866
50274,1.7616254
50275,1.6983465
50276,1.639075
50277,1.7921822
50278,1.6617666
50279,1.6398029
50280,2.1433034
50281,1.6367505
50282,2.1947627
50283,1.7941568
50284,1.7712247
50285,1.2881538
50286,1.7577876
50287,1.8156254
50288,2.0719993
50289,1.7516689
50290,2.3328712
50291,5.135406
50292,1.7415515
50293,1.8108467
50294,1.7476555
50295,1.7478696
50296,2.4268155
50297,1.6517581
50298,1.750235
50299,2.1838474
50300,1.7562138
50301,1.6575346
50302,2.618102
50303,1.8045249
50304,1.7612305
50305,1.3199196
50306,1.3363829
50307,1.7365748
50308,1.7456621
50309,1.6376317
50310,1.9377645
50311,1.7439628
50312,1.878764
50313,3.7065146
50314,1.6567656
50315,1.7440715
50316,1.7509905
50317,1.6115957
50318,1.743546
50319,1.74635
50320,1.7610214
50321,1.7842889
50322,2.6775832
50323,1.7052453
50324,1.7640724
50325,2.0907075
50326,1.7999803
50327,1.7451189
50328,1.7415683
50329,1.7457197
50330,1.7539054
50331,1.7513381
50332,1.7439288
50333,1.6602025
50334,1.4799163
50335,1.6790925
50336,1.7768985
50337,1.2702258
50338,1.7641428
50339,1.7530069
50340,1.6754946
50341,1.7507529
50342,1.9034939
50343,1.5543687
50344,1.8699187
50345,1.7475274
50346,1.4090097
50347,1.7638478
50348,1.7416542
50349,1.2706301
50350,2.1716504
50351,1.7450116
50352,1.7507296
50353,1.7508229
50354,1.7497132
50355,1.7511582
50356,2.2096972
50357,1.8360314
50358,1.7506137
50359,1.7082105
50360,1.8073045
50361,1.8495425
50362,1.7415477
50363,1.3494949
50364,1.7469532
50365,1.4963529
50366,1.779001
50367,1.7478647
50368,1.7473125
50369,1.9310515
50370,2.064578
50371,1.8764732
50372,1.744911
50373,1.749429
50374,1.7467488
50375,1.4426923
50376,1.7566687
50377,1.7020316
50378,2.0740669
50379,1.7521727
50380,1.7625129
50381,1.2767528
50382,1.8224396
50383,1.7587886
50384,1.7518196
50385,1.6369175
50386,1.333535
50387,1.7507666
50388,1.7472446
50389,3.3837805
50390,1.7510393
50391,2.985333
50392,1.7540938
50393,1.774539
50394,1.5890616
50395,1.6662272
50396,1.7599632
50397,1.7498055
50398,1.6636877
50399,1.8363385
50400,1.7460004
50401,1.4231231
50402,1.7451893
50403,2.0128307
50404,1.7566049
50405,2.6843686
50406,2.8043365
50407,1.890482
50408,2.0972621
50409,1.6439743
50410,1.7520915
50411,1.7570628
50412,3.0773664
50413,1.7488798
50414,1.755152
50415,1.3488591
50416,1.6415436
50417,1.7422843
50418,1.7486086
50419,1.7474216
50420,1.7953979
50421,1.9925615
50422,1.7558564
50423,2.0237796
50424,1.5760521
50425,1.7538158
50426,1.6495409
50427,1.8673764
50428,1.8450567
50429,1.751605
50430,1.7506912
50431,1.7437336
50432,1.746213
50433,1.7421217
50434,1.7803124
50435,1.967874
50436,1.7407746
50437,1.7919364
50438,1.3634261
50439,1.7572825
50440,1.292407
50441,2.994311
50442,2.4314413
50443,1.6047138
50444,1.7430059
50445,1.2703038
50446,1.7836243
50447,1.6489551
50448,1.2731073
50449,3.737434
50450,1.7416304
50451,1.8048621
50452,1.810225
50453,1.8220785
50454,1.8141797
50455,1.7414421
50456,1.7454615
50457,1.6578082
50458,1.4626155
50459,1.745662
50460,1.8663243
50461,1.7640482
50462,3.0015512
50463,1.7512431
50464,1.3149604
50465,1.3069602
50466,1.3159815
50467,1.8494905
50468,2.4626222
50469,1.7424369
50470,1.6358701
50471,1.7562312
50472,1.3306164
50473,1.7503303
50474,1.6597521
50475,1.3415251
50476,1.751024
50477,2.251626
50478,1.7951571
50479,3.1130562
50480,1.711847
50481,2.0987947
50482,2.964705
50483,1.7949692
50484,1.3793606
50485,1.5443599
50486,1.7443293
50487,1.7930204
50488,2.002446
50489,1.8046445
50490,1.7469952
50491,1.7662183
50492,2.4608402
50493,1.7722936
50494,1.7494748
50495,1.4453611
50496,1.653813
50497,1.7459366
50498,2.1928253
50499,1.6783637
50500,1.5027704
50501,1.5567071
50502,1.2933884
50503,1.7501836
50504,1.6639467
50505,1.751654
50506,1.7514255
50507,1.7981441
50508,1.7427533
50509,1.5046369
50510,1.7840832
50511,1.5437042
50512,1.808835
50513,5.110085
50514,1.7878964
50515,1.6963387
50516,1.699945
50517,1.9455395
50518,1.359449
50519,1.3476593
50520,1.7464384
50521,1.8074741
50522,1.7414916
50523,1.7517449
50524,2.1497626
50525,1.7497187
50526,1.7509161
50527,1.7508767
50528,1.4690251
50529,1.5590526
50530,1.7459804
50531,1.4993379
50532,1.7515922
50533,1.7042649
50534,1.5992647
50535,1.7497319
50536,1.9013503
50537,1.8694563
50538,1.7583759
50539,1.8116517
50540,3.16855
50541,1.7477385
50542,1.764916
50543,1.6826785
50544,1.7427524
50545,1.7504084
50546,1.8089108
50547,1.6873454
50548,2.5153475
50549,1.953889
50550,1.6990854
50551,1.7518436
50552,1.7414559
50553,1.635156
50554,1.7418343
50555,2.6603305
50556,1.4148657
50557,2.2716098
50558,1.340707
50559,1.8700912
50560,1.7470162
50561,1.7751698
50562,1.7512941
50563,2.0550117
50564,1.7448336
50565,2.0944097
50566,1.7434196
50567,2.3082454
50568,1.651577
50569,1.7414322
50570,1.6543493
50571,4.037558
50572,1.77383
50573,1.7452126
50574,1.7444829
50575,1.6586417
50576,1.5557396
50577,1.7900518
50578,2.029251
50579,1.7575961
50580,1.5460782
50581,1.7484491
50582,1.8934646
50583,1.825624
50584,1.6663108
50585,1.5975902
50586,1.7519884
50587,1.6652489
50588,1.7478569
50589,1.7780519
50590,1.7521971
50591,3.534997
50592,2.05452
50593,1.9789598
50594,1.9070534
50595,1.7502036
50596,1.7450767
50597,1.749665
50598,1.4393466
50599,1.7113751
50600,1.7521293
50601,1.6993759
50602,1.7415086
50603,1.2889302
50604,1.4158759
50605,1.3444731
50606,1.7721008
50607,1.7800556
50608,1.7447264
50609,1.781354
50610,2.8807478
50611,1.7448395
50612,1.7136201
50613,2.1181026
50614,1.6202533
50615,1.751524
50616,1.7464138
50617,1.7499267
50618,1.7518718
50619,7.4754667
50620,1.4214085
50621,1.6622504
50622,1.7626991
50623,2.0408611
50624,1.7514156
50625,1.7508334
50626,2.1042762
50627,1.7468021
50628,1.7456993
50629,2.6300788
50630,1.7893237
50631,1.7090886
50632,3.172187
50633,2.4376717
50634,1.9066406
50635,1.7137334
50636,1.865167
50637,1.7471082
50638,1.7508056
50639,1.7934685
50640,1.5539348
50641,2.0115578
50642,1.6959631
50643,1.6609809
50644,1.2786865
50645,1.876898
50646,2.5110786
50647,1.5159869
50648,1.3526906
50649,1.6910487
50650,1.7536662
50651,1.6723176
50652,1.7654861
50653,1.6626234
50654,1.7479514
50655,1.7309583
50656,1.7517565
50657,1.3507035
50658,1.3617859
50659,2.4278166
50660,1.7624104
50661,1.8129295
50662,1.8420823
50663,1.8543873
50664,2.9908113
50665,1.6073459
50666,1.7461345
50667,1.9932972
50668,1.3961829
50669,1.7934681
50670,1.5759596
50671,1.7492894
50672,1.292623
50673,1.534361
50674,1.75191
50675,1.7990456
50676,1.8151798
50677,1.7480302
50678,1.7689584
50679,1.6729295
50680,1.8604288
50681,3.798754
50682,1.4106878
50683,3.0846992
50684,1.7650446
50685,1.7414705
50686,1.7251694
50687,1.9051275
50688,1.5920414
50689,2.1348064
50690,1.7472312
50691,2.0765986
50692,1.5962769
50693,1.746369
50694,1.8201482
50695,1.7831323
50696,1.8838905
50697,1.2808387
50698,1.8164885
50699,1.7914226
50700,1.7114059
50701,1.8861669
50702,1.5382891
50703,1.9338509
50704,1.7673283
50705,1.7514217
50706,1.6899846
50707,1.7557278
50708,1.7492408
50709,1.6715714
50710,2.5242953
50711,1.7418345
50712,1.8738325
50713,1.7544261
50714,1.6800551
50715,1.5556122
50716,1.7008207
50717,1.6265827
50718,1.8995589
50719,1.8961277
50720,1.6499672
50721,1.7152061
50722,1.7519288
50723,1.3590279
50724,1.7488774
50725,1.3660469
50726,1.567442
50727,1.4931232
50728,1.7713904
50729,1.8086513
50730,1.6287091
50731,1.7497318
50732,1.8845704
50733,1.3955762
50734,1.6563064
50735,1.7475579
50736,1.6849451
50737,1.7953088
50738,1.6174858
50739,1.7415488
50740,1.7040578
50741,1.7558646
50742,1.7908108
50743,1.783448
50744,1.7459916
50745,1.6861379
50746,1.715044
50747,1.3668023
50748,1.7415664
50749,1.5044262
50750,1.2704297
50751,1.4635749
50752,1.744838
50753,1.7549828
50754,1.7772398
50755,1.7474777
50756,1.7397981
50757,1.7486168
50758,1.3377875
50759,1.7443798
50760,1.6084964
50761,1.8018491
50762,3.516747
50763,1.6125578
50764,2.1189117
50765,1.7045283
50766,1.751948
50767,1.7524067
50768,1.3005676
50769,2.6029704
50770,1.9002677
50771,1.4319202
50772,1.7871145
50773,1.777373
50774,1.4666915
50775,3.070453
50776,1.8515916
50777,1.711097
50778,1.741425
50779,1.7943808
50780,1.7470828
50781,1.7145767
50782,1.8013737
50783,1.613203
50784,1.5782084
50785,1.7681669
50786,1.4933988
50787,1.742315
50788,1.7612056
50789,3.2031412
50790,2.38786
50791,1.8132457
50792,1.8319603
50793,1.7446984
50794,1.6977936
50795,1.7606701
50796,1.4501288
50797,2.292125
50798,1.7420623
50799,2.017053
50800,1.7513918
50801,1.7511197
50802,1.7478598
50803,1.4955783
50804,1.8157063
50805,1.7499495
50806,1.9577031
50807,1.6901488
50808,1.7951771
50809,1.7477365
50810,1.6415652
50811,1.6837497
50812,1.7423719
50813,1.9028838
50814,1.7634386
50815,1.8308933
50816,1.7750645
50817,1.7496345
50818,1.7417306
50819,1.7501279
50820,1.7746216
50821,1.7772045
50822,1.7418671
50823,1.7884969
50824,1.7421567
50825,1.746525
50826,1.7831945
50827,1.6538987
50828,1.7514527
50829,1.7717179
50830,1.3546425
50831,1.7555192
50832,2.1686087
50833,1.4300647
50834,1.7603498
50835,1.7488317
50836,1.701627
50837,1.7453258
50838,1.7162105
50839,1.8206966
50840,1.7485976
50841,1.648503
50842,2.2432237
50843,1.7414107
50844,1.7128881
50845,2.2652402
50846,1.9684427
50847,1.7958915
50848,1.7795379
50849,1.7416767
50850,1.7423574
50851,1.4918852
50852,1.7297451
50853,1.9561291
50854,1.7188395
50855,1.6566185
50856,1.695552
50857,2.4840963
50858,1.7482923
50859,1.7738822
50860,1.6657916
50861,1.6569704
50862,1.7457052
50863,1.7417381
50864,2.0904045
50865,1.6603749
50866,1.2703229
50867,1.6309898
50868,1.6809776
50869,1.7606243
50870,1.7479488
50871,1.7490088
50872,1.7054904
50873,1.7514818
50874,1.7480816
50875,1.7492872
50876,1.7474227
50877,1.7667168
50878,1.302976
50879,1.7502712
50880,1.612448
50881,1.7513658
50882,1.7493123
50883,1.7587558
50884,2.315991
50885,1.6967634
50886,1.7976444
50887,1.4185512
50888,1.7515928
50889,1.749993
50890,1.6932889
50891,1.7414205
50892,1.9666857
50893,1.8372072
50894,1.8231472
50895,1.8959727
50896,1.2827686
50897,3.3948698
50898,1.8904603
50899,1.8445005
50900,1.7765286
50901,1.6813757
50902,1.746971
50903,1.5936395
50904,1.8680875
50905,1.7138808
50906,1.6489755
50907,1.3116415
50908,1.779143
50909,1.7445676
50910,1.8827885
50911,1.5260853
50912,1.7543333
50913,1.564155
50914,3.5378048
50915,1.7481039
50916,1.7938281
50917,1.7507538
50918,1.4004103
50919,1.471632
50920,1.8124751
50921,1.7373617
50922,1.7485747
50923,1.7451833
50924,2.4874554
50925,1.7506714
50926,1.750253
50927,1.7910409
50928,3.9491615
50929,1.3308102
50930,1.6927652
50931,1.7604489
50932,1.7169316
50933,1.7429042
50934,3.408046
50935,1.7494631
50936,2.1557534
50937,1.7875364
50938,3.7375295
50939,1.7431086
50940,1.743865
50941,2.2853994
50942,1.7082262
50943,1.748035
50944,2.2310143
50945,1.760651
50946,1.7491362
50947,1.7915169
50948,1.7492056
50949,2.106093
50950,1.7496572
50951,1.9081699
50952,1.9225477
50953,1.3216083
50954,1.7434051
50955,1.7429385
50956,1.654273
50957,1.7893645
50958,1.577006
50959,1.8861276
50960,1.7483333
50961,1.695158
50962,2.3917356
50963,2.7534215
50964,1.2707663
50965,1.7026076
50966,1.3545957
50967,1.6838322
50968,1.7506123
50969,1.8027943
50970,1.7445247
50971,1.7509298
50972,1.6632359
50973,1.3020446
50974,1.6977241
50975,2.18149
50976,1.290458
50977,2.2736354
50978,1.5636966
50979,1.749326
50980,2.0205765
50981,1.7949706
50982,1.8117371
50983,1.5799993
50984,1.5354102
50985,1.7087467
50986,1.8024794
50987,1.7420324
50988,1.6201985
50989,1.7754178
50990,1.6508135
50991,1.7705092
50992,1.8194722
50993,1.8013362
50994,1.7640153
50995,1.7519542
50996,1.444516
50997,4.1288314
50998,1.7882015
50999,1.8063486
51000,1.7509519
51001,1.7474763
51002,2.2629213
51003,1.7568597
51004,1.8115472
51005,1.7634274
51006,1.8619106
51007,2.2917533
51008,1.2702664
51009,1.7516861
51010,2.562993
51011,1.7425988
51012,1.4260156
51013,1.3114496
51014,1.7537625
51015,1.7519315
51016,3.0107274
51017,1.6499753
51018,1.741787
51019,1.7598325
51020,1.8108504
51021,1.7554635
51022,1.750715
51023,1.9033427
51024,1.7440813
51025,3.8595033
51026,1.7491133
51027,1.8128779
51028,1.7414768
51029,1.7430912
51030,2.110364
51031,1.7417011
51032,1.7466391
51033,1.7462127
51034,1.7891145
51035,1.9832122
51036,1.8858368
51037,2.1758425
51038,1.6320016
51039,1.8207905
51040,1.7561628
51041,1.7415967
51042,1.3931601
51043,1.7484263
51044,1.9176383
51045,2.2938442
51046,2.3086798
51047,1.7112552
51048,1.6047024
51049,2.3514097
51050,1.8303032
51051,2.1456313
51052,1.7454633
51053,2.1533697
51054,1.6122468
51055,1.7454652
51056,1.7522877
51057,1.7509425
51058,1.794556
51059,1.731325
51060,1.5372007
51061,1.746719
51062,1.7462832
51063,1.7664645
51064,2.0060494
51065,1.8530921
51066,1.7765163
51067,1.3294518
51068,1.829133
51069,1.9228363
51070,1.2916219
51071,1.6305825
51072,1.6056334
51073,1.7482209
51074,1.7586122
51075,1.7437818
51076,1.3790193
51077,1.8397025
51078,1.8028893
51079,1.7506133
51080,1.7486176
51081,1.7520051
51082,1.7523438
51083,1.621816
51084,2.5696423
51085,1.7685484
51086,1.359848
51087,1.7468414
51088,1.7450085
51089,1.2704985
51090,2.050006
51091,1.7431179
51092,1.6617736
51093,1.7426155
51094,1.4737102
51095,1.2913781
51096,1.7497785
51097,1.9574381
51098,2.7883708
51099,1.7432371
51100,1.2848126
51101,1.7435731
51102,1.8889755
51103,1.9879702
51104,1.747771
51105,1.7846357
51106,1.7457367
51107,1.7588532
51108,1.7503316
51109,1.7438558
51110,1.7416261
51111,2.1303196
51112,1.4420669
51113,1.7445871
51114,1.7482493
51115,4.2798934
51116,1.7816582
51117,1.6599213
51118,1.6737206
51119,1.7490579
51120,1.7967376
51121,1.8121773
51122,2.103619
51123,1.8028461
51124,2.4005408
51125,1.7495732
51126,1.7994883
51127,1.7434554
51128,1.6743946
51129,1.781587
51130,1.7951112
51131,1.7936717
51132,1.7445658
51133,1.6822741
51134,1.6053599
51135,4.459823
51136,1.3635366
51137,1.7161628
51138,1.9115789
51139,1.285812
51140,2.2976801
51141,1.7497287
51142,1.7469357
51143,1.2782788
51144,1.3825109
51145,1.33093
51146,1.817308
51147,2.53931
51148,5.5970693
51149,1.7608064
51150,2.8683639
51151,1.7548116
51152,2.1336863
51153,1.81663
51154,1.6916826
51155,1.750476
51156,1.7318264
51157,1.7812192
51158,1.7456334
51159,1.7119826
51160,1.8001729
51161,1.7470866
51162,1.6273954
51163,1.7510835
51164,1.7501254
51165,1.7684989
51166,1.742033
51167,1.8398988
51168,1.2929292
51169,1.589091
51170,1.7727406
51171,1.714356
51172,1.7491776
51173,2.1511643
51174,1.7520213
51175,1.7547257
51176,1.6109085
51177,1.7517778
51178,2.4316576
51179,2.0522027
51180,1.7987342
51181,1.7365214
51182,1.7723361
51183,1.7439084
51184,2.544208
51185,2.8271022
51186,1.7492461
51187,1.8099138
51188,1.7455677
51189,2.926395
51190,1.6166201
51191,1.8169631
51192,1.7432452
51193,1.6897659
51194,1.9446135
51195,1.7520717
51196,1.649185
51197,1.7469535
51198,1.6963623
51199,1.7476166
51200,1.5085921
51201,1.7475244
51202,1.7499013
51203,1.7829835
51204,1.4633648
51205,1.90204
51206,1.657143
51207,1.7664771
51208,1.7465296
51209,1.742334
51210,2.0024595
51211,2.672564
51212,1.7482368
51213,1.6048117
51214,1.5619819
51215,3.2385075
51216,1.8045927
51217,2.2357152
51218,2.2064917
51219,1.7448434
51220,1.9951855
51221,1.7897257
51222,1.3049526
51223,1.8266636
51224,1.7983384
51225,2.0152698
51226,1.7477796
51227,1.6295844
51228,1.7469509
51229,2.1859272
51230,1.7504185
51231,2.1630282
51232,1.6799685
51233,3.9658883
51234,1.7461596
51235,1.751076
51236,1.8090272
51237,1.4753461
51238,1.7644805
51239,1.7020954
51240,1.6630723
51241,1.7434645
51242,1.708723
51243,2.4251516
51244,1.7473619
51245,1.7783419
51246,1.9253519
51247,1.6482631
51248,1.7671964
51249,1.7476026
51250,1.7672355
51251,3.9479055
51252,1.855525
51253,1.3521671
51254,1.7480199
51255,1.6569474
51256,1.4031155
51257,1.6692626
51258,1.8714774
51259,1.672032
51260,1.8688587
51261,1.767147
51262,1.7422867
51263,1.7426611
51264,1.9295039
51265,1.8957067
51266,2.0539746
51267,1.682357
51268,1.6965897
51269,1.7185748
51270,1.7292502
51271,1.8964419
51272,1.5392662
51273,1.7519155
51274,2.0198896
51275,1.7962732
51276,1.2850888
51277,2.0405674
51278,1.7367662
51279,1.7479966
51280,1.7505628
51281,1.7465975
51282,1.9772792
51283,1.7418367
51284,1.713302
51285,3.2545035
51286,1.9313278
51287,2.1206684
51288,1.8204914
51289,1.7419126
51290,1.5213847
51291,2.2782402
51292,1.7505324
51293,1.4450868
51294,1.6889619
51295,1.9865837
51296,1.4523296
51297,2.1246984
51298,1.3693898
51299,1.7676581
51300,1.8287816
51301,1.6386623
51302,2.065769
51303,2.6583743
51304,1.6976602
51305,1.9100193
51306,1.8287816
51307,1.6490965
51308,1.7737358
51309,1.7728909
51310,1.8387116
51311,1.8137587
51312,1.4796118
51313,1.7587047
51314,1.7500796
51315,2.114868
51316,1.3639307
51317,2.1123838
51318,1.3285215
51319,1.9271135
51320,1.7428844
51321,1.7596288
51322,1.7521069
51323,1.7446595
