Id,y
50100,1.9916011
50101,2.016667
50102,1.7841375
50103,2.3092055
50104,1.7427449
50105,1.476326
50106,2.0097904
50107,1.9850187
50108,1.9602162
50109,1.933043
50110,1.3323708
50111,1.7491419
50112,1.9106904
50113,1.8183641
50114,2.0160942
50115,2.1090455
50116,1.9857578
50117,1.8861434
50118,2.110856
50119,1.520943
50120,2.1286035
50121,1.9448725
50122,1.3842136
50123,2.0204773
50124,1.6088083
50125,1.5972584
50126,1.8448846
50127,1.886562
50128,1.7291608
50129,1.7345891
50130,2.1199346
50131,1.8932008
50132,1.8551737
50133,1.9825993
50134,1.8960099
50135,2.042359
50136,1.6069218
50137,1.6238751
50138,1.8820035
50139,1.7918246
50140,1.8195351
50141,2.2308047
50142,1.7124125
50143,1.777978
50144,1.6185647
50145,2.0009763
50146,1.9043263
50147,2.0279384
50148,1.9842956
50149,1.8347139
50150,1.8182873
50151,1.7840531
50152,1.9724157
50153,2.1650774
50154,1.3478453
50155,2.2168305
50156,2.2726982
50157,1.6252497
50158,1.6302093
50159,1.3270417
50160,1.6796708
50161,2.119119
50162,3.2978425
50163,2.0080528
50164,1.6900204
50165,1.63152
50166,1.6606985
50167,1.9087381
50168,1.5385268
50169,1.3402303
50170,1.7101958
50171,2.3374557
50172,1.8359219
50173,2.193538
50174,1.8300946
50175,1.380677
50176,2.8330672
50177,2.1074703
50178,2.0854096
50179,2.0416925
50180,2.2624693
50181,1.4375216
50182,2.0008733
50183,1.5639986
50184,2.0371084
50185,1.3464704
50186,2.0253546
50187,2.3985577
50188,2.2713969
50189,1.9961551
50190,2.261838
50191,2.606343
50192,2.2204537
50193,2.9518573
50194,1.8131791
50195,1.764695
50196,1.8025694
50197,1.8401067
50198,2.0564945
50199,1.992886
50200,1.7749118
50201,2.4737976
50202,1.4550664
50203,1.4215441
50204,1.5758603
50205,1.3280314
50206,2.3657084
50207,1.8822086
50208,1.6101593
50209,1.3201518
50210,1.8359708
50211,1.4538814
50212,1.9218478
50213,1.9502314
50214,1.6302537
50215,1.6106094
50216,1.3817015
50217,1.6237427
50218,2.007231
50219,2.049803
50220,4.5151925
50221,2.222822
50222,2.3310132
50223,2.0360694
50224,1.3906269
50225,2.1434922
50226,1.57925
50227,2.1452773
50228,1.7576069
50229,2.485515
50230,1.7113026
50231,1.8764716
50232,2.1404295
50233,2.033984
50234,1.9530679
50235,1.5695721
50236,1.5064833
50237,1.8923143
50238,1.83495
50239,1.9888978
50240,1.4403883
50241,1.3377693
50242,2.103695
50243,1.9857568
50244,1.5560942
50245,1.7448828
50246,1.9823112
50247,1.5837429
50248,2.5853815
50249,2.135717
50250,2.0479026
50251,1.7883965
50252,1.753244
50253,2.146336
50254,2.025998
50255,1.7390639
50256,2.1161444
50257,1.8532306
50258,1.9825124
50259,1.634272
50260,1.3624144
50261,1.797399
50262,1.8160409
50263,1.541564
50264,1.4464824
50265,1.9310491
50266,1.7435839
50267,2.160726
50268,1.79044
50269,1.8944017
50270,2.1508408
50271,2.1976118
50272,2.3097172
50273,2.0087478
50274,1.9704839
50275,1.6552682
50276,1.5657276
50277,2.0236316
50278,1.5862064
50279,1.5665601
50280,2.152946
50281,1.5314354
50282,2.1773775
50283,2.0326784
50284,1.9666995
50285,1.344607
50286,1.9656279
50287,2.0280256
50288,2.167279
50289,1.7682784
50290,2.2229023
50291,3.2278373
50292,1.8394777
50293,2.0441222
50294,1.9228896
50295,1.7864033
50296,2.2398992
50297,1.5639187
50298,1.938055
50299,2.1618726
50300,1.904212
50301,1.5774496
50302,2.2779493
50303,2.0416567
50304,1.9477648
50305,1.3627012
50306,1.3272105
50307,1.7229406
50308,1.8245115
50309,1.5785587
50310,2.1106665
50311,1.8738539
50312,2.089967
50313,2.5287569
50314,1.5795699
50315,1.7964219
50316,1.7579224
50317,1.5160959
50318,1.8873992
50319,1.8934257
50320,1.9700395
50321,2.0117762
50322,2.2569184
50323,1.6187912
50324,1.9796158
50325,2.1652906
50326,2.02841
50327,1.9009863
50328,1.8736006
50329,1.8981596
50330,1.9553953
50331,1.7557234
50332,1.8355137
50333,1.624925
50334,1.4470767
50335,1.5861477
50336,1.9611995
50337,1.3292236
50338,1.9732598
50339,1.9300792
50340,1.5954647
50341,1.7228662
50342,2.1044247
50343,1.4925861
50344,2.097089
50345,1.9004931
50346,1.4469357
50347,1.9669356
50348,1.8448241
50349,1.3351287
50350,2.1844044
50351,1.8077433
50352,1.7601283
50353,1.7326378
50354,1.7411239
50355,1.7686313
50356,2.17058
50357,2.0679066
50358,1.9299991
50359,1.6245933
50360,2.058144
50361,2.0833552
50362,1.8717242
50363,1.3860615
50364,1.8941566
50365,1.4735358
50366,2.014281
50367,1.8965522
50368,1.9226689
50369,2.1295888
50370,2.1337316
50371,2.1009345
50372,1.8157947
50373,1.7902261
50374,1.9285234
50375,1.4497561
50376,1.9639745
50377,1.7016494
50378,2.1511097
50379,1.7701626
50380,1.9664177
50381,1.3101802
50382,2.0918517
50383,1.9743669
50384,1.9465809
50385,1.5102508
50386,1.3958917
50387,1.7437087
50388,1.7967168
50389,2.3761125
50390,1.9283129
50391,2.347093
50392,1.9413989
50393,2.007737
50394,1.5391603
50395,1.565062
50396,1.9673667
50397,1.8039345
50398,1.5785221
50399,2.0804076
50400,1.9147012
50401,1.4437869
50402,1.8040876
50403,2.147826
50404,1.9578238
50405,2.290313
50406,2.3006582
50407,2.1106029
50408,2.1417468
50409,1.5728649
50410,1.7837311
50411,1.9178176
50412,2.3484092
50413,1.7134138
50414,1.9376873
50415,1.4097093
50416,1.5605115
50417,1.8245105
50418,1.9339241
50419,1.903711
50420,2.0462077
50421,2.1536896
50422,1.9352468
50423,2.1424844
50424,1.5121064
50425,1.9443917
50426,1.5761658
50427,2.123047
50428,2.1005607
50429,1.947833
50430,1.9321407
50431,1.9166127
50432,1.797399
50433,1.8358558
50434,2.001989
50435,2.127493
50436,1.6739378
50437,2.0050843
50438,1.3808993
50439,1.95918
50440,1.3364356
50441,2.3078039
50442,2.2431004
50443,1.5202826
50444,1.8309174
50445,1.3255599
50446,2.0053003
50447,1.5656797
50448,1.3183558
50449,2.526874
50450,1.8588187
